owner_id,pin,year,raw_address,house,direction,street_name,street_type,address_key
162642702900002024,16264270290000,2024,3012 S HOMAN AVE,3012,S,HOMAN,AVE,3012 S HOMAN AVE
010110000200002002,01011000020000,2002,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
020931300600002011,02093130060000,2011,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
010110000200002003,01011000020000,2003,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
020931300600002012,02093130060000,2012,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
052021202600002015,05202120260000,2015,510 LINDEN ST,510,,LINDEN,ST,510 LINDEN ST
010110000200002004,01011000020000,2004,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
010110000200002005,01011000020000,2005,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
052021202600002016,05202120260000,2016,510 LINDEN ST,510,,LINDEN,ST,510 LINDEN ST
010110000200002006,01011000020000,2006,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
052021202600002017,05202120260000,2017,510 LINDEN ST,510,,LINDEN,ST,510 LINDEN ST
052021202600002018,05202120260000,2018,510 LINDEN ST,510,,LINDEN,ST,510 LINDEN ST
010110000200002007,01011000020000,2007,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
162650000100002024,16265000010000,2024,2329 S CRAWFORD AVE,2329,S,CRAWFORD,AVE,2329 S CRAWFORD AVE
052021202600002019,05202120260000,2019,510 LINDEN ST,510,,LINDEN,ST,510 LINDEN ST
020931300600002013,02093130060000,2013,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
162710401100002024,16271040110000,2024,4400 W 26TH ST,4400,W,26TH,ST,4400 W 26TH ST
052021202600002020,05202120260000,2020,510 LINDEN ST,510,,LINDEN,ST,510 LINDEN ST
052021202600002021,05202120260000,2021,510 LINDEN ST,510,,LINDEN,ST,510 LINDEN ST
063441001600002019,06344100160000,2019,228 S MAIN ST,228,S,MAIN,ST,228 S MAIN ST
162720900900002024,16272090090000,2024,2413 S KEELER AVE,2413,S,KEELER,AVE,2413 S KEELER AVE
020931300600002014,02093130060000,2014,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
063441001600002020,06344100160000,2020,228 S MAIN ST,228,S,MAIN,ST,228 S MAIN ST
170530905100002024,17053090510000,2024,1419 W CORTEZ ST,1419,W,CORTEZ,ST,1419 W CORTEZ ST
063441001600002021,06344100160000,2021,228 S MAIN ST,228,S,MAIN,ST,228 S MAIN ST
170531503700002024,17053150370000,2024,1414 W WALTON ST,1414,W,WALTON,ST,1414 W WALTON ST
020931300600002015,02093130060000,2015,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
010110000200002008,01011000020000,2008,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
063510005000002021,06351000500000,2021,300 E TAYLOR AVE,300,E,TAYLOR,AVE,300 E TAYLOR AVE
010110000200002009,01011000020000,2009,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
020931300600002016,02093130060000,2016,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
020931300600002017,02093130060000,2017,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
082710004300002012,08271000430000,2012,700 LANDMEIER RD,700,,LANDMEIER,RD,700 LANDMEIER RD
010110000200002010,01011000020000,2010,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
082710004300002013,08271000430000,2013,700 LANDMEIER RD,700,,LANDMEIER,RD,700 LANDMEIER RD
082710004300002014,08271000430000,2014,700 LANDMEIER RD,700,,LANDMEIER,RD,700 LANDMEIER RD
170541304200002024,17054130420000,2024,841 N CARPENTER ST,841,N,CARPENTER,ST,841 N CARPENTER ST
082710004300002015,08271000430000,2015,700 LANDMEIER RD,700,,LANDMEIER,RD,700 LANDMEIER RD
010110000200002011,01011000020000,2011,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
010110000200002012,01011000020000,2012,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
082710004300002016,08271000430000,2016,700 LANDMEIER RD,700,,LANDMEIER,RD,700 LANDMEIER RD
010110000200002013,01011000020000,2013,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
082710004300002017,08271000430000,2017,700 LANDMEIER RD,700,,LANDMEIER,RD,700 LANDMEIER RD
170542401700002024,17054240170000,2024,824 N PEORIA ST,824,N,PEORIA,ST,824 N PEORIA ST
170542502300002024,17054250230000,2024,803 S PEORIA ST,803,S,PEORIA,ST,803 S PEORIA ST
020931300600002018,02093130060000,2018,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
010110000200002014,01011000020000,2014,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
082710004300002018,08271000430000,2018,700 LANDMEIER RD,700,,LANDMEIER,RD,700 LANDMEIER RD
010110000200002015,01011000020000,2015,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
090930000500002013,09093000050000,2013,EXEMPT,,,,,
170611002600002024,17061100260000,2024,1454 N BELL AVE,1454,N,BELL,AVE,1454 N BELL AVE
090930000500002014,09093000050000,2014,EXEMPT,,,,,
010110000200002016,01011000020000,2016,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
090930000500002015,09093000050000,2015,EXEMPT,,,,,
090930000500002016,09093000050000,2016,EXEMPT,,,,,
010110000200002017,01011000020000,2017,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
010110000200002018,01011000020000,2018,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
010110000200002019,01011000020000,2019,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
022440303700002024,02244030370000,2024,1412 OLIVE ST,1412,,OLIVE,ST,1412 OLIVE ST
020931300600002019,02093130060000,2019,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
020931300600002020,02093130060000,2020,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
022450000300002024,02245000030000,2024,IDOT ROUTE 53,,,,,
022530902800002024,02253090280000,2024,2712 SIGWALT ST,2712,,SIGWALT,ST,2712 SIGWALT ST
020931300600002021,02093130060000,2021,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
090930000500002017,09093000050000,2017,EXEMPT,,,,,
010110000200002020,01011000020000,2020,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
020931300600002022,02093130060000,2022,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
020931300600002023,02093130060000,2023,936 PALOS RD,936,,PALOS,RD,936 PALOS RD
022541102200002024,02254110220000,2024,2406 BLUEBIRD LN,2406,,BLUEBIRD,LN,2406 BLUEBIRD LN
022610002000002024,02261000200000,2024,5 ILLINOIS AVE,5,,ILLINOIS,AVE,5 ILLINOIS AVE
090930000500002018,09093000050000,2018,EXEMPT,,,,,
022610405000002024,02261040500000,2024,OUTLOT,,,,,
010110000200002021,01011000020000,2021,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
010110000200002022,01011000020000,2022,227 W MAIN ST,227,W,MAIN,ST,227 W MAIN ST
090930000500002019,09093000050000,2019,EXEMPT,,,,,
090930000500002020,09093000050000,2020,EXEMPT,,,,,
090930000500002021,09093000050000,2021,EXEMPT,,,,,
150450000900002006,15045000090000,2006,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
010110000200002023,01011000020000,2023,231 W MAIN ST,231,W,MAIN,ST,231 W MAIN ST
162731001800002024,16273100180000,2024,S KOLMAR AVE,,,,,
150450000900002007,15045000090000,2007,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
010110000200002024,01011000020000,2024,231 W MAIN ST,231,W,MAIN,ST,231 W MAIN ST
150450000900002008,15045000090000,2008,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
021410901100002017,02141090110000,2017,678 EAGLE LN,678,,EAGLE,LN,678 EAGLE LN
162741803700002024,16274180370000,2024,2832 S TRIPP AVE,2832,S,TRIPP,AVE,2832 S TRIPP AVE
150450000900002009,15045000090000,2009,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
150450000900002010,15045000090000,2010,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
162742700200002024,16274270020000,2024,3003 S TRIPP AVE,3003,S,TRIPP,AVE,3003 S TRIPP AVE
150450000900002011,15045000090000,2011,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
021410901100002018,02141090110000,2018,678 EAGLE LN,678,,EAGLE,LN,678 EAGLE LN
021410901100002019,02141090110000,2019,678 EAGLE LN,678,,EAGLE,LN,678 EAGLE LN
150450000900002012,15045000090000,2012,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
150450000900002013,15045000090000,2013,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
022631204100002024,02263120410000,2024,2 ETON ON OXFORD ST,2,,ETON ON OXFORD,ST,2 ETON ON OXFORD ST
150450000900002014,15045000090000,2014,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
150450000900002015,15045000090000,2015,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
150450000900002016,15045000090000,2016,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
021410901100002020,02141090110000,2020,678 EAGLE LN,678,,EAGLE,LN,678 EAGLE LN
150450000900002017,15045000090000,2017,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
150450000900002018,15045000090000,2018,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
021410901100002021,02141090110000,2021,678 EAGLE LN,678,,EAGLE,LN,678 EAGLE LN
150450000900002019,15045000090000,2019,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
150450000900002020,15045000090000,2020,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
162820601700002024,16282060170000,2024,4844 W 23RD ST,4844,W,23RD,ST,4844 W 23RD ST
010110000300001999,01011000030000,1999,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
150450000900002021,15045000090000,2021,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
010110000300002000,01011000030000,2000,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
021410901100002022,02141090110000,2022,678 EAGLE LN,678,,EAGLE,LN,678 EAGLE LN
150450000900002022,15045000090000,2022,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
150450000900002023,15045000090000,2023,2703 E LAKE ST,2703,E,LAKE,ST,2703 E LAKE ST
170620205010012024,17062020501001,2024,1528 N WOOD ST 1,1528,N,WOOD ST 1,,1528 N WOOD ST 1
021410901100002023,02141090110000,2023,678 EAGLE LN,678,,EAGLE,LN,678 EAGLE LN
170620303810722024,17062030381072,2024,1725 W NORTH AVE,1725,W,NORTH,AVE,1725 W NORTH AVE
010110000300002001,01011000030000,2001,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
150510100100001999,15051010010000,1999,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002000,15051010010000,2000,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
170620905110012024,17062090511001,2024,1438 S WOOD ST 1,1438,S,WOOD ST 1,,1438 S WOOD ST 1
150510100100002001,15051010010000,2001,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002002,15051010010000,2002,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002003,15051010010000,2003,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
170621614410022024,17062161441002,2024,1320 N WOLCOTT AVE 2,1320,N,WOLCOTT AVE 2,,1320 N WOLCOTT AVE 2
170622001710052024,17062200171005,2024,1713 W BEACH AVE 3-N,1713,W,BEACH AVE 3-N,,1713 W BEACH AVE 3-N
170623000500002024,17062300050000,2024,1737 W ELLEN ST,1737,W,ELLEN,ST,1737 W ELLEN ST
150510100100002004,15051010010000,2004,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002005,15051010010000,2005,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002006,15051010010000,2006,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
021430402200002017,02143040220000,2017,250 N OAK ST,250,N,OAK,ST,250 N OAK ST
170630401300002024,17063040130000,2024,2329 W HADDON AVE,2329,W,HADDON,AVE,2329 W HADDON AVE
010110000300002002,01011000030000,2002,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
170630803000002024,17063080300000,2024,1048 N OAKLEY BLVD 3,1048,N,OAKLEY BLVD 3,,1048 N OAKLEY BLVD 3
150510100100002007,15051010010000,2007,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
021430402200002018,02143040220000,2018,250 N OAK ST,250,N,OAK,ST,250 N OAK ST
150510100100002008,15051010010000,2008,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
012820600500002024,01282060050000,2024,34 OLYMPIC DR,34,,OLYMPIC,DR,34 OLYMPIC DR
010110000300002003,01011000030000,2003,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
012841603800002024,01284160380000,2024,20 WOOD OAKS DR,20,,WOOD OAKS,DR,20 WOOD OAKS DR
150510100100002009,15051010010000,2009,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002010,15051010010000,2010,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002011,15051010010000,2011,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002012,15051010010000,2012,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002013,15051010010000,2013,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002014,15051010010000,2014,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
010110000300002004,01011000030000,2004,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
150510100100002015,15051010010000,2015,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
010110000300002005,01011000030000,2005,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
022710600100002024,02271060010000,2024,830 S ELM ST,830,S,ELM,ST,830 S ELM ST
022710800900002024,02271080090000,2024,850 VALLEY LN,850,,VALLEY,LN,850 VALLEY LN
150510100100002016,15051010010000,2016,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
010110000300002006,01011000030000,2006,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
021430402200002019,02143040220000,2019,250 N OAK ST,250,N,OAK,ST,250 N OAK ST
150510100100002017,15051010010000,2017,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
150510100100002018,15051010010000,2018,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
021430701900002022,02143070190000,2022,330 SCHUBERT ST,330,,SCHUBERT,ST,330 SCHUBERT ST
022711111712602024,02271111171260,2024,1290 PARKSIDE DR,1290,,PARKSIDE,DR,1290 PARKSIDE DR
150510100100002019,15051010010000,2019,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
010110000300002007,01011000030000,2007,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
022720008000002024,02272000800000,2024,85 ILLINOIS AVE,85,,ILLINOIS,AVE,85 ILLINOIS AVE
022720301900002024,02272030190000,2024,1007 BROCKWAY ST,1007,,BROCKWAY,ST,1007 BROCKWAY ST
021430701900002023,02143070190000,2023,330 SCHUBERT ST,330,,SCHUBERT,ST,330 SCHUBERT ST
010110000300002008,01011000030000,2008,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
022730204400002024,02273020440000,2024,5712 MICHAEL CT,5712,,MICHAEL,CT,5712 MICHAEL CT
010110000300002009,01011000030000,2009,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
022741301400002024,02274130140000,2024,114 MAYBERRY CT,114,,MAYBERRY,CT,114 MAYBERRY CT
010110000300002010,01011000030000,2010,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
150510100100002020,15051010010000,2020,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
022810701900002024,02281070190000,2024,1218 W ILLINOIS ST,1218,W,ILLINOIS,ST,1218 W ILLINOIS ST
010110000300002011,01011000030000,2011,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
010110000300002012,01011000030000,2012,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
150510100100002021,15051010010000,2021,121 S WOLF RD,121,S,WOLF,RD,121 S WOLF RD
021432504200002019,02143250420000,2019,50 N OAK ST,50,N,OAK,ST,50 N OAK ST
151621902100002007,15162190210000,2007,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
010110000300002013,01011000030000,2013,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151621902100002008,15162190210000,2008,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002009,15162190210000,2009,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
010110000300002014,01011000030000,2014,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
021432504200002020,02143250420000,2020,50 N OAK ST,50,N,OAK,ST,50 N OAK ST
021432504200002021,02143250420000,2021,50 N OAK ST,50,N,OAK,ST,50 N OAK ST
151621902100002010,15162190210000,2010,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002011,15162190210000,2011,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
021432504200002022,02143250420000,2022,50 N OAK ST,50,N,OAK,ST,50 N OAK ST
022940202110132024,02294020211013,2024,1837 ASHBURY CT,1837,,ASHBURY,CT,1837 ASHBURY CT
010110000300002015,01011000030000,2015,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151621902100002012,15162190210000,2012,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002013,15162190210000,2013,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002014,15162190210000,2014,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
162822000200002024,16282200020000,2024,5043 W 24TH PL,5043,W,24TH,PL,5043 W 24TH PL
010110000300002016,01011000030000,2016,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151621902100002015,15162190210000,2015,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
010110000300002017,01011000030000,2017,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151621902100002016,15162190210000,2016,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002017,15162190210000,2017,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
162840200100002024,16284020010000,2024,2605 S 50TH CT,2605,S,50TH,CT,2605 S 50TH CT
021432504200002023,02143250420000,2023,50 N OAK ST,50,N,OAK,ST,50 N OAK ST
010110000300002018,01011000030000,2018,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
162842200400002024,16284220040000,2024,5059 W 29TH PL,5059,W,29TH,PL,5059 W 29TH PL
010110000300002019,01011000030000,2019,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151621902100002018,15162190210000,2018,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002019,15162190210000,2019,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002020,15162190210000,2020,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
021432504300001999,02143250430000,1999,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
010110000300002020,01011000030000,2020,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151621902100002021,15162190210000,2021,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
010110000300002021,01011000030000,2021,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151621902100002022,15162190210000,2022,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
151621902100002023,15162190210000,2023,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
010110000300002022,01011000030000,2022,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
021432504300002000,02143250430000,2000,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
151621902100002024,15162190210000,2024,2759 CONGRESS ST,2759,,CONGRESS,ST,2759 CONGRESS ST
170632304510082024,17063230451008,2024,2038 W IOWA ST P2,2038,W,IOWA ST P2,,2038 W IOWA ST P2
170632400400002024,17063240040000,2024,849 N WESTERN AVE,849,N,WESTERN,AVE,849 N WESTERN AVE
170632601200002024,17063260120000,2024,2119 W IOWA ST,2119,W,IOWA,ST,2119 W IOWA ST
021432504300002001,02143250430000,2001,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
010110000300002023,01011000030000,2023,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
021432504300002002,02143250430000,2002,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
170640104810012024,17064010481001,2024,1102 N WOLCOTT AVE 1,1102,N,WOLCOTT AVE 1,,1102 N WOLCOTT AVE 1
170640301500002024,17064030150000,2024,1814 W HADDON AVE,1814,W,HADDON,AVE,1814 W HADDON AVE
151650300200002010,15165030020000,2010,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
021432504300002003,02143250430000,2003,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
151650300200002011,15165030020000,2011,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
021432504300002004,02143250430000,2004,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
010110000300002024,01011000030000,2024,223 W MAIN ST,223,W,MAIN,ST,223 W MAIN ST
151650300200002012,15165030020000,2012,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
151650300200002013,15165030020000,2013,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
021432504300002005,02143250430000,2005,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
021432504300002006,02143250430000,2006,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
151650300200002014,15165030020000,2014,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
151650300200002015,15165030020000,2015,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
021432504300002007,02143250430000,2007,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
021432504300002008,02143250430000,2008,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
021432504300002009,02143250430000,2009,106 N OAK ST,106,N,OAK,ST,106 N OAK ST
010110000400001999,01011000040000,1999,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
170643502600002024,17064350260000,2024,1836 W RICE ST,1836,W,RICE,ST,1836 W RICE ST
021440005300002012,02144000530000,2012,421 N HICKS RD,421,N,HICKS,RD,421 N HICKS RD
151650300200002016,15165030020000,2016,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
151650300200002017,15165030020000,2017,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
151650300200002018,15165030020000,2018,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
021440005300002013,02144000530000,2013,421 N HICKS RD,421,N,HICKS,RD,421 N HICKS RD
151650300200002019,15165030020000,2019,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
010110000400002000,01011000040000,2000,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
021440005300002014,02144000530000,2014,421 N HICKS RD,421,N,HICKS,RD,421 N HICKS RD
151650300200002020,15165030020000,2020,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
151650300200002021,15165030020000,2021,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
021440005300002015,02144000530000,2015,421 N HICKS RD,421,N,HICKS,RD,421 N HICKS RD
170711400700002024,17071140070000,2024,2243 W ERIE ST,2243,W,ERIE,ST,2243 W ERIE ST
010110000400002001,01011000040000,2001,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
151650300200002022,15165030020000,2022,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
170712105300002024,17071210530000,2024,2010 W RACE AVE,2010,W,RACE,AVE,2010 W RACE AVE
010110000400002002,01011000040000,2002,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
151650300200002023,15165030020000,2023,2031 GARDNER RD,2031,,GARDNER,RD,2031 GARDNER RD
021440005300002016,02144000530000,2016,421 N HICKS RD,421,N,HICKS,RD,421 N HICKS RD
021440005300002017,02144000530000,2017,421 N HICKS RD,421,N,HICKS,RD,421 N HICKS RD
010110000400002003,01011000040000,2003,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
170720202300002024,17072020230000,2024,1750 W SUPERIOR ST,1750,W,SUPERIOR,ST,1750 W SUPERIOR ST
153040300700002001,15304030070000,2001,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
153040300700002002,15304030070000,2002,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
153040300700002003,15304030070000,2003,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
170721301700002024,17072130170000,2024,1813 W ERIE ST,1813,W,ERIE,ST,1813 W ERIE ST
010110000400002004,01011000040000,2004,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
010110000400002005,01011000040000,2005,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
010110000400002006,01011000040000,2006,213 W MAIN ST,213,W,MAIN,ST,213 W MAIN ST
170722802810022024,17072280281002,2024,1613 W GRAND AVE 2,1613,W,GRAND AVE 2,,1613 W GRAND AVE 2
153040300700002004,15304030070000,2004,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
170722900100002024,17072290010000,2024,457 N DAMEN AVE,457,N,DAMEN,AVE,457 N DAMEN AVE
153040300700002005,15304030070000,2005,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
153040300700002006,15304030070000,2006,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
153040300700002007,15304030070000,2007,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
021440005300002018,02144000530000,2018,421 N HICKS RD,421,N,HICKS,RD,421 N HICKS RD
153040300700002008,15304030070000,2008,208 W 26TH ST,208,W,26TH,ST,208 W 26TH ST
